"Product","Package ID","Batch","Strain","Vendor","Date of manufacture","Brand","Harvest date","Producer"
Peach Jet 28g - Value,19272,0422PEJT.41,Peach Jet,"Forever 46, LLC DBA: TME Farms LLC - REC",8/28/2022,Copperstate,5/12/2022,
Marshmallow OG 28g - Value,19205,0422MOG.41.WT,Marshmallow OG,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/28/2022,Copperstate,5/11/2022,
ClearGold Cartridge 1000mg - Blue Widow,19204,220607-001CG,Blue Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/28/2022,iLAVA,6/6/2022,
ClearGold Cartridge 500mg - Blue Widow,19203,220607-001CG,Blue Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/28/2022,iLAVA,6/6/2022,
ClearGold Cartridge 1000mg - Cherry Pie,19202,220607-001CG,Cherry Pie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/28/2022,iLAVA,6/6/2022,
ClearGold Cartridge 500mg - Cherry Pie,19200,220607-001CG,Cherry Pie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/28/2022,iLAVA,6/6/2022,
ClearGold Cartridge 1000mg - Orange Cookies,19199,220607-001CG,Orange Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/28/2022,iLAVA,6/6/2022,
ClearGold Cartridge 500mg - Orange Cookies,19198,220607-001CG,Orange Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/28/2022,iLAVA,6/6/2022,
Cake Mix 28g - Value,19195,0822CMIX.32,Cake Mix,"Forever 46, LLC DBA: TME Farms LLC - REC",8/28/2022,Copperstate,6/12/2022,
Entourage Twilight Gummies 100mg - Blackberry,19192,220512-012-BK,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/21/2022,iLAVA,5/11/2022,
zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,19191,220401-002-PP,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/22/2022,ZENZONA,3/31/2022,
Black Banana x GMO 28g - Value,19163,0322BBAG.42.WT,Black Banana x GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/25/2022,Copperstate,4/27/2022,
Bubblegum Biscotti 3.5g - Value,19143,1022BBIS.44,Bubblegum Biscotti,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/25/2022,Copperstate,6/7/2022,
Dosi 41 28g - Value,19130,0622DO41.34,Dosi 41,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/25/2022,Copperstate,6/6/2022,
Cake Mix 3.5g - Value,19127,0822CMIX.32,Cake Mix,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/25/2022,Copperstate,6/12/2022,
Delta 8 Clarity Cartridge 1000mg - Durban Poison,19125,220601-001CL,Durban Poison,"Forever 46, LLC - 00000057DCHF00477864",5/31/2022,iLAVA,5/31/2022,
Mango Widow 3.5g - Value,19124,0422MNWI.41.WT,Mango Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/25/2022,Copperstate,5/15/2022,
Delta 8 Clarity Cartridge 1000mg - Sequoia,19123,220601-001CL,Sequoia,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/25/2022,iLAVA,5/31/2022,
Entourage Night Gummies 100mg - Wildberry,11061,220217-001-WB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/22/2022,iLAVA,2/16/2022,
Delta 8 Clarity Cartridge 1000mg - Runtz,19073,220601-001CL,Runtz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/24/2022,iLAVA,5/31/2022,
Delta 8 Clarity Cartridge 1000mg - Sundae Driver,19071,220601-001CL,Sundae Driver,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/24/2022,iLAVA,5/31/2022,
Gummiez 3.5g - Value,19004,0422GUMZ.41,Gummiez,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/24/2022,Copperstate,5/12/2022,
Delta 8 Clarity Cartridge 1000mg - Mimosa,18997,220601-001CL,Mimosa,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/24/2022,iLAVA,5/31/2022,
zenzona Vegan Gummies Blood Orange 100mg - Sativa,18987,220401-002-ZBO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/17/2022,ZENZONA,3/31/2022,
Tiger Cake 3.5g - Value,18934,1222TGRC.42,Tiger Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/23/2022,Copperstate,6/22/2022,
Delta 8 Clarity Cartridge 1000mg - Tangie,18912,220601-001CL,Tangie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/23/2022,iLAVA,5/31/2022,
ClearGold Cartridge 1000mg - Obama Kush,18889,220413-003CG,Obama Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/1/2022,iLAVA,4/12/2022,
ClearGold Cartridge 500mg - Obama Kush,18888,220413-003CG,Obama Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/1/2022,iLAVA,4/12/2022,
Horchata 28g - Value,18860,0422HCHA.41.WT,Jet Cream,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/23/2022,Copperstate,6/10/2022,
Entourage Twilight Gummies 100mg - Blackberry,18857,220512-012-BK,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/14/2022,iLAVA,5/11/2022,
Marshmallow OG 3.5 - Value,18839,0422MOG.41.WT,Marshmallow OG,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/23/2022,Copperstate,5/11/2022,
Molecular Live Resin Cartridge 500mg - Wedding Cake,18823,220713-001,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/22/2022,iLAVA,7/12/2022,
Molecular Live Resin Cartridge 500mg - Dalliance,18782,220706-010,Dalliance,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/5/2022,iLAVA,7/5/2022,
Peach Jet 3.5g - Value,18781,0422PEJT.41,Peach Jet,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/22/2022,Copperstate,5/12/2022,
ClearGold Cartridge 1000mg - Super Sour Diesel,18773,220429-001CG,Super Sour Diesel,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,iLAVA,7/11/2022,
ClearGold Cartridge 500mg - Super Sour Diesel,18771,220429-001CG,Super Sour Diesel,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,iLAVA,7/11/2022,
ClearGold Cartridge 1000mg - ATF,18762,220429-001CG,ATF,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/28/2022,iLAVA,4/28/2022,
ClearGold Cartridge 500mg - ATF,18757,220429-001CG,ATF,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,iLAVA,4/28/2022,
ClearGold Cartridge 1000mg - Pineapple Express,18750,220621-005CG,Pineapple Express,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,iLAVA,6/20/2022,
ClearGold Cartridge 500mg - Pineapple Express,18743,220621-005CG,Pineapple Express,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,iLAVA,6/20/2022,
zenzona Vegan Gummies Watermelon 100mg - Indica,18737,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,ZENZONA,3/31/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) - Hybrid,18735,220728-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/22/2022,iLAVA,7/27/2022,
Medica RSO Dablicator 1000mg - Fresh Fritter,18716,220802-002,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",8/22/2022,iLAVA,8/2/2022,
Rare Haze 28g - Value,18698,0322RARE.42.WT,Rare Haze,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/22/2022,Copperstate,5/2/2022,
Garlic Kush 28g - Value,18677,0322GRLK.42.WT,Garlic Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/21/2022,Copperstate,4/27/2022,
zenzona Vegan Gummies Blood Orange 100mg - Sativa,18668,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/14/2022,ZENZONA,3/31/2022,
Mango Widow 3.5g - Value,18637,0422MNWI.41.WT,Mango Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/21/2022,Copperstate,5/15/2022,
zenzona Vegan Gummies 1:1 (100mg CBD/100mg THC) Cherry - Hybrid,18606,220401-002-CH,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/10/2022,ZENZONA,3/31/2022,
Magma Crumble 1g - Orange Apricot x MAC,18529,220802-005,Orange Apricot x MAC,"Forever 46, LLC - 00000057DCHF00477864",8/18/2022,iLAVA,8/1/2022,
Molecular Live Resin Cartridge 500mg - Jokers Candy,18490,220706-002,Jokers Candy,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/18/2022,iLAVA,5/25/2022,
Entourage Twilight Gummies 100mg - Blueberry,18392,220217-001-TB,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/9/2022,iLAVA,2/16/2022,
Molecular Live Resin Cartridge 500mg - Apple Fritter,18386,220706-006,Apple Fritter,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/18/2022,iLAVA,7/5/2022,
Molecular Live Resin Cartridge 500mg - Candyland,18320,220706-003,Candyland,"Forever 46, LLC - 00000057DCHF00477864",8/18/2022,iLAVA,7/5/2022,
Delta 8 Clarity Cartridge 1000mg - Jack Herer,18299,220601-001CL,Jack Herer,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/18/2022,iLAVA,5/31/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,11940,220512-004,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/9/2022,iLAVA,5/11/2022,
Elemental Dablicator 1000mg - Ingrid 2,18256,DABIG-220720-003,Ingrid 2,"Forever 46, LLC - 00000057DCHF00477864",8/17/2022,iLAVA,7/19/2022,
Delta 8 Clarity Cartridge 1000mg - White Widow,18235,220601-001CL,White Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/17/2022,iLAVA,5/31/2022,
Good Things Coming Live Rosin Cartridge 0.5g - Devil Driver (SAMPLE),18095,06.08.22.DVDR.LRO.CART,Devil Driver,"Kannaboost Technology, Inc. DBA: Sol Flower Tempe University",8/17/2022,Good Things Coming,,
Magma Budder 1g - Orange Apricot x MAC,18224,220802-004,Orange Apricot x MAC,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/17/2022,iLAVA,8/1/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,17894,220728-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/16/2022,iLAVA,7/27/2022,
ClearGold Cartridge 1000mg - Gelato,17692,220621-005CG,Gelato,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/15/2022,iLAVA,6/20/2022,
ClearGold Cartridge 500mg - Gelato,17687,220621-005CG,Gelato,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/15/2022,iLAVA,6/20/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) Refill - Hybrid,09563,220301-005,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/1/2022,iLAVA,2/28/2022,
iLAVA Feel 10ML (50mg CBD/100mg THC) Roll-On - Hybrid,11126,ILF052521,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/25/2022,iLAVA,5/24/2021,
Molecular Live Resin Cartridge 500mg - Apple Fritter,17569,220706-006,Apple Fritter,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/14/2022,iLAVA,7/5/2022,
Entourage Night Gummies 100mg - Wildberry,17556,220217-001-WB,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/9/2022,iLAVA,2/16/2022,
zenzona Vegan Gummies Raspberry 100mg - Sativa,17531,220401-002-RA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/3/2022,ZENZONA,3/31/2022,
Entourage Day Gummies 100mg - Yuzu,17511,220217-001-YZ,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/8/2022,iLAVA,2/16/2022,
Entourage Night Gummies 100mg - Wildberry,17509,220217-001-WB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/7/2022,iLAVA,2/16/2022,
Entourage Day Gummies 100mg - Blood Orange,11254,220217-001-BO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/24/2022,iLAVA,2/16/2022,
zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,17504,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/3/2022,ZENZONA,3/31/2022,
ClearGold Cartridge 1000mg - Skywalker OG,17351,220602-001CG,Skywalker OG,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/5/2022,iLAVA,6/1/2022,
Entourage Day Gummies 100mg - Blood Orange,11034,220217-001-BO,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/19/2022,iLAVA,2/16/2022,
Lumen Budder 1g - MAC Stomper,17349,220720-010,MAC Stomper,"Forever 46, LLC - 00000057DCHF00477864",8/10/2022,iLAVA,7/19/2022,
Magma Crumble 1g - Strawberry Cream Cake,17346,220725-006,Strawberry Cream Cake,"Forever 46, LLC - 00000057DCHF00477864",8/10/2022,iLAVA,7/24/2022,
ClearGold Cartridge 1000mg - Jack Herer,17329,220621-005CG,Jack Herer,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/10/2022,iLAVA,6/20/2022,
ClearGold Cartridge 500mg - Jack Herer,17327,220621-005CG,Jack Herer,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,iLAVA,6/20/2022,
ClearGold Cartridge 1000mg - Orange Cookies,17326,220429-001CG,Orange Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/10/2022,iLAVA,4/28/2022,
ClearGold Cartridge 500mg - Orange Cookies,17325,220429-001CG,Orange Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,iLAVA,4/28/2022,
Zenzona Vegan Gummy Test Sample,17285,220519-001-ZZ,Hybrid Blend,,,ZENZONA,5/18/2022,
zenzona Vegan Gummies Watermelon 100mg - Indica,17283,220519-001-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies 2:1 (100mg THC/50mg CBD) Blueberry - Indica,17280,220519-001-BB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies 1:1 (100mg CBD/100mg THC) Cherry - Hybrid,17279,220519-001-CH,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies 1:1 (50mg THC/50mg CBD) Yuzu - Hybrid,17278,220519-001-YUZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,ZENZONA,5/18/2022,
zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa,17274,220519-001-HD,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,ZENZONA,5/18/2022,
AK-47 28g - Value,17201,0222AK47.45.WT,AK-47,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,Copperstate,4/20/2022,
Cake Mix 28g - Value,17168,0822CMIX.32,Cake Mix,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/9/2022,Copperstate,6/12/2022,
Jenny Kush 28g - Value,17058,0322JNYK.42.WT,Jenny Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/8/2022,Copperstate,5/2/2022,
Forum Sunset 28g - Value,17057,0422FOSU.41.WT,Forum Sunset,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/8/2022,Copperstate,5/8/2022,
Entourage Night Cartridge 500mg - Wedding Cake,17036,220304-002,Wedding Cake,"Forever 46, LLC - 00000057DCHF00477864",8/7/2022,iLAVA,3/3/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,17035,220617-001,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",8/8/2022,iLAVA,6/16/2022,
Entourage Day Cartridge 500mg - Maui Wowie,17018,EEMW2108,Maui Wowie,"Forever 46, LLC - 00000057DCHF00477864",8/9/2022,iLAVA,7/31/2021,
Entourage Twilight Cartridge 500mg - GMO,17006,I9(SPD#74)2109,GMO,"Forever 46, LLC - 00000057DCHF00477864",8/7/2022,iLAVA,9/16/2021,
Magma Budder 1g - Do-Si-Dos #55,16965,220725-003,Do-Si-Dos #55,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/8/2022,iLAVA,7/24/2022,
Peach Jet 28g - Value,17001,0422PEJT.41,Peach Jet,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/8/2022,Copperstate,5/12/2022,
Garlic Kush 28g - Value,16998,0322GRLK.42.WT,Garlic Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/7/2022,Copperstate,4/27/2022,
Magma Crumble 1g - Dr. Gonzo,16997,220720-012,Dr. Gonzo,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/7/2022,iLAVA,7/19/2022,
Entourage Twilight Cartridge 500mg - Blueberry,16996,I9(SPD#74)2109,Blueberry,"Forever 46, LLC - 00000057DCHF00477864",8/7/2022,iLAVA,9/14/2021,
Entourage Day Cartridge 500mg - Trainwreck,16986,EETW2108,Trainwreck,"Forever 46, LLC - 00000057DCHF00477864",8/7/2022,iLAVA,1/25/2022,
Magma Budder 1g - Do-Si-Dos #55,16965,220725-003,Do-Si-Dos #55,,,iLAVA,7/24/2022,
Magma Budder 1g - Strawberry Cream Cake,16949,220725-005,Strawberry Cream Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/7/2022,iLAVA,7/25/2022,
Entourage Day Cartridge 500mg - Maui Wowie,08508,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",4/11/2022,iLAVA,8/11/2021,
Elemental Dablicator 1000mg - Forest Fire,16152,DABFF-220720-004,Forest Fire,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/27/2022,iLAVA,7/20/2022,
Elemental Dablicator 1000mg - Blue Dream X,16094,DABBD-220720-001,Blue Dream X,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/26/2022,iLAVA,7/19/2022,
zenzona Vegan Gummies Watermelon 100mg - Indica,16852,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/2/2022,ZENZONA,3/31/2022,
ClearGold Cartridge 1000mg - Maui Wowie,16847,220429-001CG,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/3/2022,iLAVA,4/28/2022,
ClearGold Cartridge 500mg - Maui Wowie,16846,220429-001CG,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/3/2022,iLAVA,4/28/2022,
Entourage Twilight Gummies 100mg - Blueberry,16841,220512-012-TWB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,5/11/2022,
iLAVA Touch 2.85oz. (250mg CBD/300mg THC) - Hybrid,16605,220630-001,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,6/29/2022,
zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa,16788,220401-002-HD,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies 2:1 (100mg THC/50mg CBD) Blueberry - Indica,16768,220401-002-BB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies Blood Orange 100mg - Sativa,16757,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,ZENZONA,3/31/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,11295,220401-003,Hybrid Blend,"Forever 46, LLC - 00000057DCHF00477864",5/26/2022,iLAVA,3/31/2022,
zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa,16608,220401-002-HD,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies Wildberry 100mg - Indica,16607,220401-002-ZZ,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,ZENZONA,3/31/2022,
zenzona Vegan Gummies 2:1 (100mg THC/50mg CBD) Blueberry - Indica,16606,220401-002-BB,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,ZENZONA,3/31/2022,
Jenny Kush 28g - Value,16604,0322JNYK.42.WT,Jenny Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,Copperstate,5/2/2022,
Commerce City Kush 28g - Value,16594,0822CMYK.33,Commerce City Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,Copperstate,6/13/2022,
Gummiez 28g - Value,16564,0122GUMZ.43.WT,Gummiez,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,Copperstate,4/18/2022,
ClearGold Cartridge 500mg - Strawberry Cough,16515,220621-005CG,Strawberry Cough,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,6/20/2022,
ClearGold Cartridge 500mg - Tropicana Cookies,16511,220429-001CG,Tropicana Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
ClearGold Cartridge 500mg - Northern Lights,16507,220429-001CG,Northern Lights,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
ClearGold Cartridge 500mg - Cherry Pie,16505,220621-005CG,Cherry Pie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,6/20/2022,
ClearGold Cartridge 500mg - Forbidden Fruit,16502,220429-001CG,Forbidden Fruit,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
ClearGold Cartridge 500mg - Granddaddy Purple,16501,220429-001CG,Granddaddy Purple,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
iLAVA Touch Bamboo 3.75oz. (380mg THC/320mg CBD) - Hybrid,11295,220401-003,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/26/2022,iLAVA,3/31/2022,
Entourage Twilight Dablicator 1000mg - Fruit by the Foot,12703,220517-010,Fruit by the Foot,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/22/2022,iLAVA,5/16/2022,
Entourage Night Gummies 100mg - Watermelon,11250,220217-001-WA,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",5/24/2022,iLAVA,2/16/2022,
Black Banana x GMO 28g - Value,16499,0322BBAG.42.WT,Black Banana x GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,Copperstate,4/27/2022,
ClearGold Cartridge 500mg - Blue Widow,16485,220602-001CG,Blue Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,6/1/2022,
CDT Sample - Sweet #42,16370,220607-001CDT,Sweet #42,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,iLAVA,6/6/2022,
CDT Sample - Citrus #47,16371,220607-001CDT,Citrus #47,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,iLAVA,6/6/2022,
CDT Sample - Gas #10,16372,220607-001CDT,Gas #10,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,iLAVA,6/6/2022,
CDT Sample - Fruit #9,16373,220607-001CDT,Fruit #9,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,iLAVA,6/6/2022,
ClearGold Cartridge 1000mg - Cherry Pie,16419,220621-005CG,Cherry Pie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,6/20/2022,
CDT Sample - Pine #1,16369,220607-001CDT,Pine #1,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,iLAVA,6/6/2022,
ClearGold Cartridge 1000mg - Blue Widow,16418,220602-001CG,Blue Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,6/1/2022,
ClearGold Cartridge 1000mg - Strawberry Cough,16417,220621-005CG,Strawberry Cough,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,6/20/2022,
ClearGold Cartridge 1000mg - Granddaddy Purple,16416,220429-001CG,Granddaddy Purple,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
ClearGold Cartridge 1000mg - Forbidden Fruit,16415,220429-001CG,Forbidden Fruit,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
ClearGold Cartridge 1000mg - Northern Lights,16414,220429-001CG,Northern Lights,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
ClearGold Cartridge 1000mg - Tropicana Cookies,16413,220429-001CG,Tropicana Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,iLAVA,4/28/2022,
Durban Poison 28g - Value,16412,0222DNP.45.WT,Durban Poison,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",8/1/2022,Copperstate,4/20/2022,
Animal 41 28g - Value,16398,0422AN41.41.WT,Animal 41,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/31/2022,Copperstate,5/12/2022,
